1611,	-0.0,	-0.2,	137.8
1703,	-0.1,	-0.2,	132.0
1796,	-0.0,	0.0,	151.7
1887,	-0.2,	-0.5,	140.1
1979,	0.1,	-0.8,	150.5
2071,	0.1,	0.1,	134.3
2162,	0.3,	0.1,	145.9
2254,	0.1,	0.2,	150.5
2347,	-0.0,	0.0,	150.5
2439,	0.2,	0.9,	137.8
2530,	0.2,	0.9,	135.5
2622,	0.2,	0.5,	130.9
2723,	-0.0,	-0.4,	133.2
2814,	-0.1,	0.2,	142.4
2907,	-0.1,	-0.8,	142.4
2999,	0.0,	-0.1,	128.5
3091,	0.0,	-0.4,	128.5
3182,	-0.1,	0.7,	129.7
3274,	0.2,	0.1,	139.0
3366,	0.0,	0.2,	134.3
3458,	0.2,	0.1,	127.4
3550,	0.0,	0.1,	135.5
3642,	-0.2,	-0.2,	128.5
3734,	-0.0,	-0.4,	135.5
3835,	0.3,	0.3,	133.2
3927,	0.2,	0.3,	149.4
4019,	-0.1,	-0.3,	130.9
4111,	0.1,	-0.1,	148.2
4203,	0.2,	-0.9,	147.1
4294,	0.1,	0.1,	133.2
4386,	0.0,	-0.3,	150.5
4478,	0.1,	0.8,	148.2
4571,	0.3,	0.2,	134.3
4662,	0.1,	0.1,	147.1
4754,	0.1,	-1.2,	150.5
4846,	-0.2,	-0.3,	143.6
4947,	-0.0,	-0.3,	144.7
5040,	0.2,	0.0,	145.9
5131,	0.0,	-1.1,	130.9
5223,	0.1,	-0.3,	136.6
5315,	-0.1,	-0.3,	136.6
5407,	0.0,	-0.1,	142.4
5498,	0.0,	-0.7,	134.3
5591,	0.1,	0.0,	148.2
5683,	-0.1,	-0.3,	128.5
5774,	0.3,	-0.2,	144.7
5866,	0.2,	-0.3,	128.5
5958,	0.0,	-0.1,	145.9
6060,	0.1,	0.2,	126.2
6152,	0.2,	0.3,	127.4
6243,	0.1,	0.9,	127.4
6335,	0.1,	0.5,	128.5
6427,	0.1,	-0.1,	143.6
6518,	-0.1,	-0.0,	128.5
6610,	-0.2,	-0.7,	130.9
6703,	-0.1,	0.4,	148.2
6795,	0.1,	-0.2,	149.4
6886,	-0.1,	0.1,	139.0
6978,	-0.1,	-0.3,	128.5
7070,	0.2,	-1.0,	148.2
7172,	0.2,	0.1,	132.0
7263,	0.1,	0.6,	126.2
7355,	-0.0,	0.6,	148.2
7447,	0.2,	0.8,	127.4
7539,	0.2,	-0.2,	129.7
7630,	0.0,	-0.3,	150.5
7723,	0.0,	-0.2,	132.0
7815,	-0.2,	-0.2,	147.1
7906,	-0.1,	0.2,	149.4
7998,	0.1,	-0.3,	150.5
8090,	0.2,	0.2,	126.2
8182,	0.1,	0.1,	129.7
8283,	0.1,	0.2,	144.7
8375,	-0.2,	0.3,	132.0
8467,	-0.0,	0.1,	147.1
8558,	-0.1,	0.1,	147.1
8650,	-0.0,	-0.5,	142.4
8742,	-0.3,	0.0,	125.1
8835,	-0.0,	-0.1,	126.2
8926,	0.1,	-0.0,	126.2
9018,	-0.0,	-0.6,	130.9
9110,	-0.0,	-0.1,	148.2
9202,	-0.2,	-0.2,	144.7
9293,	0.1,	0.7,	147.1
9395,	0.0,	0.1,	141.3
9487,	0.1,	0.5,	148.2
9578,	0.1,	-0.0,	129.7
9670,	0.0,	0.2,	134.3
9762,	0.1,	-0.5,	148.2
9853,	-0.0,	-0.0,	147.1
9946,	0.2,	0.2,	130.9
10038,	0.1,	0.2,	135.5
10130,	-0.0,	0.2,	162.1
10221,	0.1,	0.8,	148.2
10313,	3.2,	1.9,	159.8
10405,	-0.1,	-5.3,	158.6
10507,	3.9,	-3.3,	163.3
10599,	-2.0,	-5.5,	150.5
10691,	-2.2,	-6.1,	164.4
10783,	-3.8,	-7.3,	157.5
10874,	3.7,	-5.2,	162.1
10967,	0.2,	-10.1,	165.6
11059,	-3.5,	-8.1,	152.8
11151,	4.0,	-7.4,	166.7
11243,	-0.1,	-11.6,	157.5
11334,	-3.9,	-12.9,	160.9
11426,	3.4,	-11.1,	162.1
11518,	1.8,	-14.5,	151.7
11620,	-3.8,	-13.9,	148.2
11712,	3.6,	-15.8,	160.9
11804,	0.4,	-15.4,	152.8
11896,	-4.4,	-19.9,	147.1
11988,	3.9,	-17.3,	155.2
12081,	0.9,	-16.3,	143.6
12172,	2.5,	-19.6,	155.2
12264,	-3.8,	-21.5,	154.0
12356,	1.7,	-18.9,	152.8
12448,	2.7,	-23.7,	160.9
12540,	-4.1,	-23.8,	151.7
12632,	1.3,	-25.0,	172.5
12734,	-4.3,	-24.2,	180.6
12826,	-3.8,	-28.1,	187.6
12917,	1.0,	-25.5,	176.0
13009,	3.3,	-24.7,	230.4
13102,	-3.5,	-31.9,	201.5
13194,	0.8,	-26.2,	230.4
13286,	3.2,	-28.1,	376.2
13378,	-3.1,	-31.5,	174.8
13469,	0.0,	-32.6,	199.1
13561,	-1.6,	-30.6,	535.9
13654,	3.3,	-32.1,	460.7
13746,	-1.4,	-35.4,	478.0
13847,	2.8,	-34.1,	494.2
13939,	-2.0,	-37.7,	854.1
14031,	-0.5,	-33.2,	839.1
14124,	1.9,	-34.6,	781.2
14216,	-1.0,	-36.3,	803.2
14308,	0.3,	-37.5,	1053.2
14400,	-1.2,	-36.4,	1053.2
14491,	1.6,	-36.6,	1027.7
14583,	0.4,	-38.7,	1052.0
14675,	-0.3,	-36.5,	1054.3
14768,	1.8,	-38.2,	1053.2
14860,	0.8,	-38.5,	1053.2
14962,	-0.0,	-38.6,	1054.3
15053,	2.0,	-37.6,	1053.2
15145,	1.4,	-40.0,	1052.0
15238,	0.6,	-38.1,	1054.3
15330,	1.8,	-39.1,	1053.2
15422,	1.4,	-38.8,	1053.2
