	08331,	0.54,	0.54],
[108355,	0.54,	0.54],
[108379,	0.55,	0.55],
[108403,	0.55,	0.55],
[108427,	0.55,	0.55],
[108450,	0.55,	0[0,	1.66,	1.66],
[1,	1.58,	1.58],
[2,	1.55,	1.55],
[3,	1.52,	1.52],
[8,	1.50,	1.50],
[26,	1.48,	1.48],
[47,	1.46,	1.46],
[66,	1.44,	1.44],
[86,	1.42,	1.42],
[105,	1.40,	1.40],
[126,	1.38,	1.38],
[147,	1.35,	1.35],
[167,	1.33,	1.33],
[189,	1.31,	1.31],
[209,	1.29,	1.29],
[230,	1.27,	1.27],
[251,	1.25,	1.25],
[272,	1.24,	1.24],
[292,	1.21,	1.21],
[314,	1.20,	1.20],
[334,	1.18,	1.18],
[355,	1.16,	1.16],
[376,	1.15,	1.15],
[397,	1.13,	1.13],
[417,	1.11,	1.11],
[438,	1.09,	1.09],
[459,	1.08,	1.08],
[480,	1.06,	1.06],
[500,	1.04,	1.04],
[522,	1.04,	1.04],
[542,	1.02,	1.02],
[563,	1.01,	1.01],
[584,	0.99,	0.99],
[605,	0.98,	0.98],
[625,	0.97,	0.97],
[647,	0.96,	0.96],
[667,	0.94,	0.94],
[688,	0.93,	0.93],
[709,	0.91,	0.91],
[730,	0.90,	0.90],
[750,	0.89,	0.89],
[771,	0.88,	0.88],
[792,	0.87,	0.87],
[813,	0.86,	0.86],
[833,	0.85,	0.85],
[855,	0.84,	0.84],
[875,	0.83,	0.83],
[896,	0.82,	0.82],
[917,	0.81,	0.81],
[937,	0.80,	0.80],
[958,	0.79,	0.79],
[979,	0.78,	0.78],
[1000,	0.77,	0.77],
[1021,	0.76,	0.76],
[1044,	0.76,	0.76],
[1065,	0.75,	0.75],
[1087,	0.74,	0.74],
[1110,	0.73,	0.73],
[1131,	0.72,	0.72],
[1153,	0.71,	0.71],
[1175,	0.71,	0.71],
[1197,	0.70,	0.70],
[1218,	0.69,	0.69],
[1240,	0.69,	0.69],
[1262,	0.68,	0.68],
[1284,	0.68,	0.68],
[1305,	0.67,	0.67],
[1328,	0.67,	0.67],
[1349,	0.66,	0.66],
[1371,	0.66,	0.66],
[1393,	0.65,	0.65],
[1415,	0.65,	0.65],
[1436,	0.64,	0.64],
[1459,	0.64,	0.64],
[1480,	0.63,	0.63],
[1502,	0.63,	0.63],
[1524,	0.63,	0.63],
[1546,	0.63,	0.63],
[1567,	0.63,	0.63],
[1590,	0.62,	0.62],
[1611,	0.62,	0.62],
[1633,	0.62,	0.62],
[1655,	0.61,	0.61],
[1677,	0.61,	0.61],
[1698,	0.60,	0.60],
[1721,	0.60,	0.60],
[1742,	0.60,	0.60],
[1764,	0.60,	0.60],
[1786,	0.60,	0.60],
[1808,	0.59,	0.59],
[1829,	0.59,	0.59],
[1852,	0.58,	0.58],
[1873,	0.58,	0.58],
[1895,	0.58,	0.58],
[1917,	0.58,	0.58],
[1939,	0.57,	0.57],
[1960,	0.57,	0.57],
[1983,	0.57,	0.57],
[2004,	0.57,	0.57],
[2026,	0.56,	0.56],
[2049,	0.57,	0.57],
[2070,	0.56,	0.56],
[2092,	0.56,	0.56],
[2114,	0.55,	0.55],
[2136,	0.55,	0.55],
[2157,	0.55,	0.55],
[2180,	0.55,	0.55],
[2201,	0.55,	0.55],
[2223,	0.55,	0.55],
[2245,	0.55,	0.55],
[2267,	0.55,	0.55],
[2288,	0.55,	0.55],
[2311,	0.54,	0.54],
[2332,	0.55,	0.55],
[2354,	0.54,	0.54],
[2376,	0.54,	0.54],
[2398,	0.54,	0.54],
[2419,	0.54,	0.54],
[2442,	0.54,	0.54],
[2463,	0.54,	0.54],
[2485,	0.54,	0.54],
[2507,	0.54,	0.54],
[2529,	0.54,	0.54],
[2550,	0.54,	0.54],
[2573,	0.53,	0.53],
[2594,	0.53,	0.53],
[2616,	0.53,	0.53],
[2637,	0.53,	0.53],
[2660,	0.53,	0.53],
[2681,	0.53,	0.53],
[2703,	0.53,	0.53],
[2725,	0.53,	0.53],
[2747,	0.53,	0.53],
[2768,	0.53,	0.53],
[2791,	0.53,	0.53],
[2812,	0.53,	0.53],
[2834,	0.53,	0.53],
[2856,	0.52,	0.52],
[2878,	0.52,	0.52],
[2899,	0.52,	0.52],
[2922,	0.52,	0.52],
[2944,	0.53,	0.53],
[2965,	0.52,	0.52],
[2988,	0.52,	0.52],
[3009,	0.52,	0.52],
[3031,	0.52,	0.52],
[3053,	0.52,	0.52],
[3075,	0.52,	0.52],
[3096,	0.52,	0.52],
[3119,	0.52,	0.52],
[3140,	0.52,	0.52],
[3162,	0.52,	0.52],
[3184,	0.52,	0.52],
[3206,	0.52,	0.52],
[3227,	0.52,	0.52],
[3250,	0.52,	0.52],
