,
[3730,	0.52,	0.52],
[3751,	0.52,	0.52],
[3774,	0.52,	0.52],
[3795,	0.53,	0.53],
[3817,	0.53,	0.53],
[3840,	0.53,	0.53],
[3861,	0.53,	0.53],
[3883,	0.52,	0.52],
[3905,	0.53,	0.53],
[3927,	0.52,	0.52],
[3948,	0.52,	0.52],
[3971,	0.53,	0.53],
[3992,	0.53,	0.53],
[4014,	0.53,	0.53],
[4035,	0.53,	0.53],
[4058,	0.52,	0.52],
[4079,	0.53,	0.53],
[4101,	0.52,	0.52],
[4123,	0.52,	0.52],
[4145,	0.52,	0.52],
[4166,	0.52,	0.52],
[4189,	0.52,	0.52],
[4210,	0.52,	0.52],
[4232,	0.52,	0.52],
[4254,	0.53,	0.53],
[4276,	0.52,	0.52],
[4297,	0.52,	0.52],
[4320,	0.53,	0.53],
[4341,	0.53,	0.53],
[4363,	0.52,	0.52],
[4385,	0.52,	0.52],
[4407,	0.52,	0.52],
[4428,	0.52,	0.52],
