5I'm using internal copy of the library
I'm using internal copy of the library
2069.20
2061.61
Pressure and weight measurements
1708,	-7.6,	-2.0,	417.9
1800,	-7.3,	-1.1,	415.5
1891,	-7.6,	-3.3,	416.7
1983,	-7.6,	-1.5,	415.5
2075,	-7.5,	-1.5,	414.4
2167,	-7.4,	-1.3,	415.5
2258,	-7.7,	-0.4,	416.7
2351,	-7.5,	-1.1,	415.5
2443,	-7.7,	-1.8,	414.4
2535,	-7.5,	-1.2,	415.5
2626,	-7.9,	-1.2,	414.4
2718,	-7.5,	-1.0,	416.7
2820,	-7.9,	-1.3,	414.4
2912,	-7.5,	0.3,	414.4
3004,	-7.6,	0.1,	415.5
3096,	-7.6,	-0.5,	253.5
3187,	-8.1,	-5.8,	275.5
3279,	-9.3,	-0.6,	210.7
3372,	-3.6,	-1.8,	218.8
3463,	-10.8,	-6.7,	202.6
3555,	-7.0,	-4.7,	188.7
3647,	-4.6,	-7.3,	193.4
3739,	-3.1,	-6.7,	177.2
3831,	-9.3,	-8.1,	182.9
3933,	-4.2,	-8.1,	179.5
4024,	-10.6,	-6.6,	179.5
4116,	-8.9,	-10.8,	171.4
4208,	-3.7,	-9.8,	181.8
4300,	-3.0,	-10.7,	177.2
4392,	-9.1,	-10.7,	185.3
4484,	-10.6,	-11.7,	192.2
4576,	-3.0,	-14.9,	185.3
4668,	-8.8,	-15.5,	204.9
4760,	-10.5,	-9.6,	195.7
4852,	-3.8,	-15.7,	211.9
4943,	-8.7,	-16.2,	217.7
5046,	-10.7,	-16.0,	236.2
5138,	-3.4,	-17.8,	215.3
5230,	-8.4,	-16.6,	257.0
5321,	-11.6,	-16.9,	243.1
5413,	-3.9,	-19.7,	255.8
5506,	-7.6,	-19.1,	317.2
5598,	-11.2,	-19.4,	244.3
5690,	-12.3,	-19.6,	364.6
5781,	-5.3,	-21.1,	400.5
5873,	-5.2,	-20.4,	255.8
5965,	-11.5,	-22.8,	404.0
6057,	-5.7,	-21.5,	596.1
6159,	-11.4,	-21.8,	744.2
6251,	-4.3,	-24.3,	642.4
6343,	-6.1,	-24.6,	666.7
6435,	-5.6,	-23.2,	775.4
6528,	-11.0,	-26.3,	813.6
6619,	-6.9,	-24.6,	1049.7
6711,	-5.0,	-25.9,	996.5
6803,	-9.7,	-25.0,	916.6
6895,	-7.2,	-26.9,	1049.7
6987,	-4.3,	-27.2,	1050.9
7078,	-4.2,	-24.4,	1049.7
7171,	-7.7,	-27.1,	1049.7
7273,	-4.4,	-26.4,	1050.9
7365,	-8.4,	-27.0,	1052.0
7457,	-7.0,	-26.7,	1049.7
7549,	-4.3,	-27.5,	1052.0
7642,	-7.6,	-27.9,	1049.7
7733,	-6.9,	-27.4,	1050.9
7825,	-7.6,	-27.3,	1049.7
7917,	-4.0,	-27.5,	1049.7
8009,	-6.2,	-28.0,	1049.7
8101,	-7.3,	-27.7,	1049.7
8194,	-4.1,	-27.0,	1050.9
8285,	-5.9,	-28.5,	1049.7
8387,	-7.2,	-27.2,	1049.7
8479,	-3.7,	-27.5,	1048.5
8571,	-5.6,	-27.3,	1050.9
8664,	-6.4,	-27.3,	1050.9
8756,	-3.6,	-27.2,	1050.9
8848,	-4.9,	-27.6,	1050.9
8939,	-6.7,	-26.8,	1049.7
9031,	-3.3,	-27.3,	1048.5
9123,	-4.2,	-26.6,	1049.7
9216,	-4.1,	-26.5,	1050.9
9308,	-7.4,	-26.7,	1049.7
9400,	-3.9,	-25.3,	1049.7
9501,	-6.6,	-25.2,	1052.0
9593,	-3.1,	-25.7,	1050.9
9686,	-4.5,	-26.5,	1052.0
9778,	-3.8,	-25.4,	1049.7
9870,	-6.5,	-24.9,	1052.0
9962,	-3.5,	-26.3,	1052.0
10053,	-3.5,	-25.9,	1052.0
10145,	-6.2,	-24.1,	1049.7
10237,	-3.7,	-25.2,	1048.5
10330,	-2.9,	-24.4,	1050.9
10422,	-6.2,	-25.1,	1049.7
10514,	-3.2,	-25.0,	1050.9
10616,	-2.8,	-24.2,	1049.7
10708,	-6.0,	-25.4,	1049.7
10801,	-3.1,	-24.7,	1048.5
10892,	-2.6,	-25.2,	1052.0
10984,	-5.6,	-24.7,	1053.2
11076,	-2.8,	-25.1,	1053.2
11168,	-2.5,	-25.3,	1052.0
11260,	-1.6,	-25.4,	1050.9
11353,	-4.9,	-25.6,	1049.7
11445,	-3.9,	-26.2,	1048.5
11537,	-1.6,	-24.4,	1049.7
11629,	-4.3,	-26.2,	1049.7
11731,	-1.7,	-25.9,	1052.0
11823,	-5.1,	-26.1,	1053.2
11915,	-2.4,	-26.1,	1049.7
12007,	-3.4,	-26.9,	1049.7
12099,	-1.2,	-26.0,	1048.5
12191,	-4.4,	-27.9,	1048.5
12283,	-3.4,	-25.8,	1050.9
12376,	-0.6,	-26.5,	1049.7
12468,	-3.8,	-27.5,	1049.7
12559,	-3.2,	-27.3,	1049.7
12651,	-0.5,	-27.1,	1049.7
12743,	-0.5,	-27.2,	1048.5
12846,	-2.8,	-27.7,	1053.2
