1611,	0.2,	0.1,	334.5
1703,	0.2,	-0.1,	333.4
1796,	-0.1,	-0.0,	334.5
1887,	-0.1,	-0.2,	335.7
1979,	-0.2,	0.9,	336.8
2071,	0.2,	-0.0,	338.0
2162,	0.3,	-0.4,	338.0
2254,	0.0,	-1.0,	338.0
2347,	0.1,	0.6,	339.2
2439,	0.1,	0.8,	340.3
2530,	0.1,	0.1,	340.3
2622,	-0.0,	-0.7,	341.5
2723,	0.0,	-0.4,	342.6
2816,	0.1,	-0.1,	343.8
2908,	0.1,	-0.4,	343.8
2999,	0.0,	-0.9,	344.9
3091,	0.1,	-0.4,	346.1
3183,	0.3,	0.1,	346.1
3275,	-0.1,	-0.3,	346.1
3366,	0.1,	-0.5,	347.3
3459,	-0.1,	-0.9,	347.3
3551,	-0.2,	-0.4,	348.4
3643,	0.1,	-0.6,	348.4
3734,	0.0,	-0.4,	349.6
3835,	-0.2,	-1.1,	350.7
3928,	-0.1,	0.3,	350.7
4020,	0.5,	0.2,	351.9
4111,	0.1,	-0.2,	350.7
4203,	0.0,	-0.6,	351.9
4295,	0.1,	0.5,	353.0
4387,	0.2,	0.2,	353.0
4478,	0.1,	0.2,	354.2
4571,	-0.1,	-0.8,	354.2
4663,	-0.1,	-0.2,	355.4
4754,	-0.0,	0.0,	356.5
4846,	-0.0,	-0.4,	356.5
4947,	0.2,	-0.6,	356.5
5040,	0.1,	-0.7,	357.7
5132,	0.2,	-0.2,	357.7
5224,	-0.2,	-0.5,	357.7
5315,	0.1,	-0.3,	358.8
5407,	0.1,	-0.8,	360.0
5499,	0.1,	0.3,	360.0
5592,	0.2,	0.1,	360.0
5683,	0.1,	-0.2,	360.0
5775,	0.2,	-0.8,	361.1
5867,	-0.0,	-0.3,	362.3
5958,	-0.2,	-0.5,	362.3
6061,	-0.3,	-0.6,	362.3
6152,	0.1,	-0.2,	363.5
6244,	0.2,	-0.8,	363.5
6336,	-0.0,	0.1,	363.5
6428,	-0.1,	-0.3,	364.6
6519,	-0.1,	-0.7,	364.6
6611,	-0.0,	-0.6,	364.6
6704,	-0.1,	-0.2,	365.8
6796,	-0.1,	-1.0,	365.8
6887,	-0.0,	-0.4,	365.8
6979,	-0.0,	-1.8,	366.9
7071,	-0.0,	-0.8,	366.9
7173,	-0.2,	-0.9,	366.9
7265,	0.2,	0.0,	368.1
7356,	0.2,	-0.7,	369.2
7448,	0.1,	-0.4,	368.1
7540,	0.1,	0.3,	369.2
7632,	-0.0,	-0.4,	369.2
7724,	0.0,	-0.6,	369.2
7816,	-0.1,	-0.4,	369.2
7908,	0.1,	-0.5,	370.4
8000,	0.1,	0.3,	370.4
8091,	0.1,	-0.6,	370.4
