I'm using internal copy of the library
I'm using internal copy of the library
2069.20
2061.61
Pressure and weight measurements
1708,	0.3,	-0.0,	360.0
1800,	0.0,	0.8,	357.7
1891,	0.0,	0.2,	358.8
1983,	-0.1,	0.9,	358.8
2075,	-0.0,	0.7,	357.7
2166,	0.2,	1.4,	357.7
2258,	0.2,	0.9,	358.8
2351,	0.0,	1.0,	360.0
2443,	0.3,	0.5,	358.8
2534,	-0.0,	1.1,	357.7
2626,	0.1,	-0.0,	357.7
2718,	0.2,	1.3,	357.7
2819,	-0.3,	0.6,	358.8
2911,	-0.1,	0.9,	358.8
3003,	-0.1,	-0.4,	356.5
3095,	-0.0,	0.1,	309.1
3186,	0.7,	3.8,	220.0
3278,	-2.1,	2.5,	229.2
3371,	-0.9,	4.8,	199.1
3463,	5.2,	-0.5,	198.0
3554,	-4.6,	-4.0,	193.4
3646,	0.3,	-0.5,	179.5
3738,	4.8,	-5.5,	189.9
3830,	-4.6,	-4.4,	176.0
3932,	-0.3,	-5.2,	179.5
4023,	4.9,	-5.9,	178.3
4115,	-4.6,	-6.3,	181.8
4207,	-0.3,	-5.4,	172.5
4299,	4.5,	-8.1,	185.3
4390,	-4.7,	-9.2,	180.6
4483,	-2.5,	-7.7,	182.9
4575,	-3.1,	-12.6,	192.2
4667,	5.4,	-11.0,	182.9
4759,	-2.4,	-10.2,	204.9
4850,	-3.2,	-10.2,	200.3
4942,	5.3,	-14.0,	208.4
5044,	-1.2,	-12.8,	209.6
5136,	-3.5,	-15.2,	230.4
5228,	5.3,	-12.9,	211.9
5320,	-1.3,	-13.8,	251.2
5412,	-3.4,	-17.3,	237.3
5504,	4.9,	-15.2,	245.4
5596,	-1.4,	-17.0,	298.7
5688,	-3.5,	-17.8,	247.7
5780,	4.9,	-18.5,	341.5
5872,	3.4,	-17.6,	329.9
5963,	1.5,	-17.9,	283.6
6055,	-4.9,	-20.8,	520.8
6158,	-1.0,	-21.9,	341.5
6249,	-3.8,	-20.8,	691.0
6341,	4.9,	-20.8,	503.5
6433,	-1.3,	-19.8,	540.5
6525,	1.3,	-22.4,	700.2
6618,	-4.5,	-23.7,	648.1
6709,	3.0,	-22.5,	1008.0
6801,	1.4,	-24.3,	909.7
6893,	-4.1,	-24.8,	825.2
6985,	2.1,	-23.0,	1050.9
7077,	2.7,	-24.0,	1050.9
7169,	-2.8,	-24.0,	1050.9
7271,	1.6,	-23.7,	1052.0
7363,	3.1,	-25.0,	1050.9
7455,	-1.5,	-25.6,	1050.9
7547,	1.7,	-24.6,	1049.7
7640,	3.1,	-25.3,	1050.9
7732,	-0.6,	-25.2,	1052.0
7823,	1.7,	-24.8,	1050.9
7915,	3.0,	-26.5,	1053.2
8007,	3.5,	-26.1,	1054.3
8099,	0.5,	-25.3,	1052.0
8192,	1.0,	-25.6,	1052.0
8284,	3.8,	-26.8,	1052.0
8385,	2.1,	-25.5,	1052.0
8477,	3.8,	-26.2,	1052.0
8569,	0.2,	-27.2,	1052.0
8662,	0.9,	-24.6,	1050.9
8753,	1.1,	-24.7,	1052.0
8845,	4.3,	-25.7,	1053.2
8937,	1.2,	-27.1,	1052.0
9029,	0.9,	-24.8,	1050.9
9121,	4.7,	-25.4,	1052.0
9213,	1.7,	-24.8,	1052.0
9305,	1.2,	-25.8,	1052.0
9397,	0.5,	-24.5,	1052.0
9499,	1.9,	-24.7,	1050.9
9591,	1.3,	-24.1,	1052.0
9683,	4.8,	-24.7,	1050.9
9775,	2.3,	-23.2,	1052.0
9867,	1.7,	-23.7,	1052.0
9959,	5.3,	-23.0,	1050.9
10051,	4.9,	-23.3,	1054.3
10143,	3.5,	-20.8,	1052.0
10235,	1.0,	-24.0,	1050.9
10327,	4.9,	-21.5,	1052.0
10419,	3.9,	-21.8,	1053.2
10511,	1.3,	-20.4,	1053.2
10613,	2.6,	-22.8,	1049.7
10705,	2.4,	-21.0,	1053.2
10798,	1.6,	-21.7,	1052.0
10890,	5.6,	-20.9,	1052.0
10981,	4.2,	-21.8,	1052.0
11073,	1.9,	-22.3,	1052.0
11165,	5.5,	-20.6,	1050.9
11257,	4.9,	-21.0,	1052.0
11350,	1.9,	-21.9,	1054.3
11442,	5.7,	-22.5,	1052.0
11534,	5.1,	-20.9,	1050.9
11625,	5.9,	-20.8,	1052.0
11727,	5.8,	-21.7,	1052.0
11820,	5.0,	-21.3,	1052.0
11912,	2.1,	-22.8,	1049.7
12004,	6.0,	-23.0,	1053.2
12096,	5.5,	-23.0,	1052.0
12187,	2.4,	-20.9,	1052.0
12279,	2.3,	-24.0,	1050.9
12371,	5.5,	-21.1,	1050.9
12464,	6.5,	-23.2,	1054.3
12556,	2.8,	-22.5,	1053.2
12648,	5.9,	-23.5,	1050.9
12740,	6.9,	-22.5,	1052.0
12841,	6.9,	-24.2,	1052.0
12934,	5.9,	-21.9,	1052.0
13026,	7.2,	-22.6,	1050.9
13118,	3.0,	-24.4,	1050.9
13210,	6.3,	-22.3,	1053.2
13302,	7.4,	-23.1,	1054.3
13394,	3.4,	-25.4,	1052.0
13486,	6.5,	-22.4,	1052.0
13578,	7.9,	-23.4,	1050.9
13670,	4.2,	-23.6,	1052.0
13762,	4.9,	-23.9,	1054.3
13854,	5.4,	-23.0,	1052.0
13957,	4.4,	-24.2,	1054.3
14049,	6.7,	-24.6,	1050.9
14140,	8.4,	-23.9,	1052.0
14232,	4.5,	-25.1,	1052.0
14324,	6.9,	-23.4,	1052.0
14416,	5.8,	-25.8,	1053.2
14509,	9.1,	-25.8,	1052.0
14601,	5.6,	-25.1,	1050.9
14693,	6.0,	-23.7,	1052.0
14784,	9.6,	-24.9,	1050.9
14876,	6.0,	-26.6,	1050.9
14968,	5.9,	-24.3,	1052.0
15071,	9.8,	-25.2,	1052.0
15163,	6.5,	-25.9,	1052.0
15255,	6.3,	-24.4,	1053.2
15347,	10.3,	-24.3,	1052.0
15438,	6.8,	-26.2,	1053.2
15531,	6.6,	-25.2,	1050.9
15623,	10.7,	-26.3,	1052.0
15715,	7.4,	-25.7,	1050.9
15807,	8.9,	-26.3,	1050.9
15899,	6.0,	-26.8,	1052.0
15991,	10.3,	-25.9,	1054.3
16083,	9.2,	-26.0,	1053.2
16185,	11.0,	-27.7,	1052.0
16277,	7.9,	-27.0,	1053.2
16369,	7.3,	-26.5,	1050.9
16461,	11.5,	-27.0,	1050.9
16553,	11.0,	-27.2,	1052.0
16646,	9.7,	-25.4,	1053.2
16738,	7.1,	-27.4,	1054.3
16830,	11.1,	-27.9,	1052.0
16921,	10.0,	-26.8,	1052.0
17013,	7.3,	-26.2,	1050.9
17105,	11.4,	-26.8,	1050.9
17198,	10.6,	-27.0,	1053.2
17300,	7.6,	-28.1,	1052.0
17392,	11.7,	-27.4,	1050.9
17484,	11.0,	-28.7,	1050.9
17576,	7.8,	-29.4,	1052.0
17669,	11.9,	-27.1,	1052.0
17761,	11.7,	-28.7,	1050.9
17853,	8.0,	-28.3,	1054.3
17944,	12.4,	-29.8,	1050.9
18036,	11.1,	-27.8,	1052.0
18128,	13.2,	-28.3,	1052.0
18221,	8.9,	-29.7,	1050.9
18313,	11.2,	-28.9,	1050.9
18415,	8.7,	-30.1,	1050.9
18507,	12.6,	-29.2,	1054.3
18599,	12.6,	-29.3,	1050.9
18692,	9.1,	-30.2,	1053.2
18784,	9.4,	-30.2,	1050.9
18876,	12.0,	-30.0,	1052.0
18967,	14.0,	-30.1,	1052.0
19059,	9.7,	-31.5,	1052.0
19151,	12.6,	-28.8,	1052.0
19244,	14.4,	-31.5,	1052.0
19336,	10.2,	-29.7,	1052.0
19428,	12.8,	-30.9,	1050.9
19530,	14.6,	-31.4,	1054.3
19622,	10.8,	-32.0,	1052.0
19715,	13.3,	-30.1,	1053.2
19807,	15.2,	-31.3,	1052.0
19899,	10.9,	-31.9,	1052.0
19991,	13.4,	-31.7,	1053.2
20082,	15.5,	-31.5,	1052.0
20174,	11.8,	-32.1,	1052.0
20267,	12.6,	-31.9,	1054.3
20359,	12.5,	-32.6,	1054.3
20451,	16.3,	-31.9,	1050.9
20543,	12.7,	-33.0,	1050.9
20645,	16.4,	-33.1,	1050.9
20738,	12.5,	-32.0,	1052.0
20830,	14.5,	-32.9,	1050.9
20922,	16.6,	-33.7,	1052.0
21014,	17.3,	-32.3,	1053.2
21106,	13.8,	-33.0,	1050.9
21198,	13.8,	-34.3,	1054.3
21289,	17.5,	-34.6,	1050.9
21382,	14.0,	-33.7,	1052.0
21474,	14.3,	-33.5,	1052.0
21566,	18.1,	-33.3,	1052.0
21658,	14.4,	-34.7,	1050.9
21761,	14.6,	-34.2,	1052.0
21853,	18.7,	-33.1,	1053.2
21945,	14.7,	-33.6,	1050.9
22037,	15.2,	-34.9,	1050.9
22129,	19.2,	-35.1,	1052.0
22221,	15.2,	-33.7,	1050.9
22313,	15.7,	-33.9,	1054.3
22406,	18.9,	-36.4,	1052.0
22497,	15.5,	-35.7,	1050.9
22589,	17.2,	-33.6,	1050.9
22681,	15.3,	-35.7,	1050.9
22773,	19.7,	-36.3,	1053.2
22876,	16.3,	-36.2,	1052.0
22968,	19.5,	-35.6,	1049.7
23060,	17.0,	-36.0,	1052.0
23152,	17.1,	-35.1,	1050.9
23244,	20.8,	-36.7,	1052.0
23336,	20.1,	-36.9,	1050.9
23429,	18.2,	-35.9,	1054.3
23521,	16.4,	-36.7,	1050.9
23613,	21.1,	-37.2,	1050.9
23705,	18.8,	-37.5,	1052.0
23796,	16.7,	-38.5,	1052.0
23888,	21.6,	-35.4,	1052.0
23991,	18.0,	-38.6,	1050.9
24083,	17.2,	-38.0,	1054.3
24175,	21.5,	-37.4,	1052.0
24267,	19.9,	-37.6,	1052.0
24359,	17.7,	-37.9,	1050.9
24452,	22.5,	-37.3,	1054.3
24544,	20.2,	-38.3,	1054.3
24636,	18.5,	-37.5,	1052.0
24728,	22.8,	-38.7,	1050.9
24820,	20.3,	-38.3,	1052.0
24912,	22.5,	-38.4,	1052.0
25004,	19.0,	-39.0,	1054.3
25106,	20.9,	-40.0,	1050.9
25198,	19.9,	-38.6,	1053.2
25290,	23.9,	-39.4,	1052.0
25382,	21.2,	-40.6,	1052.0
25475,	19.9,	-40.3,	1053.2
25567,	23.9,	-39.1,	1052.0
25659,	23.4,	-40.8,	1049.7
