1611,	-0.1,	0.4,	285.9
1703,	0.1,	0.3,	284.8
1795,	0.2,	-0.2,	284.8
1887,	0.0,	0.1,	284.8
1979,	-0.1,	-1.2,	284.8
2071,	0.3,	-0.5,	285.9
2162,	-0.0,	0.1,	284.8
2254,	0.1,	-0.3,	285.9
2347,	0.1,	-0.3,	284.8
2439,	-0.1,	-0.4,	284.8
2530,	0.1,	-0.4,	284.8
2622,	-0.1,	0.4,	285.9
2723,	-0.0,	-0.3,	284.8
2816,	0.1,	0.7,	284.8
2907,	0.3,	0.4,	284.8
2999,	0.2,	0.6,	284.8
3091,	0.1,	-0.1,	284.8
3183,	-0.2,	-0.2,	284.8
3274,	-0.0,	-0.6,	284.8
3366,	-0.2,	-0.8,	284.8
3459,	-0.1,	-0.5,	284.8
3551,	-0.1,	-0.2,	285.9
3642,	0.2,	-0.4,	285.9
3734,	-0.1,	-0.2,	285.9
3835,	-0.0,	1.0,	285.9
3928,	-0.1,	-0.3,	285.9
4020,	-0.1,	0.0,	285.9
4112,	-0.2,	-0.7,	285.9
4203,	0.1,	-0.4,	287.1
4295,	0.1,	-0.3,	287.1
4387,	-0.2,	0.7,	285.9
4478,	0.1,	-0.5,	287.1
4571,	0.1,	0.3,	287.1
4663,	0.0,	-0.9,	287.1
4755,	-0.0,	-0.2,	287.1
4846,	-0.0,	-0.4,	287.1
4948,	-0.1,	0.5,	287.1
5040,	0.2,	0.6,	287.1
5132,	0.0,	0.3,	288.2
5224,	0.3,	0.4,	289.4
5316,	-0.1,	-0.4,	289.4
5407,	-0.3,	0.0,	289.4
5499,	-0.1,	-1.1,	289.4
5592,	-0.2,	-0.3,	289.4
5683,	-0.1,	-0.6,	289.4
5775,	0.2,	-0.1,	290.6
5867,	-0.0,	-0.5,	290.6
5959,	-0.1,	-0.4,	290.6
6061,	0.1,	0.3,	290.6
6153,	0.1,	-0.0,	290.6
6244,	0.1,	0.5,	291.7
6336,	-0.1,	0.3,	291.7
6428,	0.0,	0.9,	291.7
6520,	-0.0,	1.2,	291.7
6611,	-0.0,	0.1,	292.9
6704,	0.0,	0.3,	292.9
6796,	-0.1,	0.1,	294.0
6887,	-0.0,	-0.2,	294.0
6979,	-0.3,	0.1,	295.2
7071,	-0.1,	0.3,	295.2
7173,	0.2,	0.4,	295.2
7265,	0.0,	-0.4,	296.3
7356,	-0.0,	0.3,	296.3
7448,	0.0,	0.2,	297.5
7540,	-0.1,	0.7,	297.5
7631,	-0.2,	0.5,	298.7
7724,	0.3,	0.6,	299.8
7816,	0.1,	0.2,	299.8
7908,	0.1,	-1.0,	301.0
7999,	-0.0,	-0.1,	301.0
8091,	-0.1,	0.4,	301.0
8183,	-0.0,	-0.3,	302.1
8285,	-0.2,	-0.3,	303.3
8377,	-0.0,	1.2,	304.4
8468,	0.1,	0.5,	304.4
8560,	0.0,	0.3,	305.6
