4154,	0.01,	0.01
4172,	0.00,	0.00
4192,	0.00,	0.00
4210,	0.00,	0.00
4229,	4.85,	4.85
4248,	4.85,	4.85
4267,	4.84,	4.84
4285,	4.85,	4.85
4303,	4.84,	4.84
4323,	4.84,	4.84
4341,	4.84,	4.84
4360,	4.85,	4.85
4379,	4.85,	4.85
4398,	4.86,	4.86
4416,	4.86,	4.86
4434,	4.86,	4.86
4454,	4.86,	4.86
4472,	4.86,	4.86
4491,	4.85,	4.85
4510,	4.85,	4.85
4529,	4.84,	4.84
4547,	4.85,	4.85
4566,	4.85,	4.85
4585,	0.01,	0.01
4603,	0.01,	0.01
4622,	0.00,	0.00
4640,	0.01,	0.01
4660,	0.00,	0.00
4678,	0.00,	0.00
4697,	0.01,	0.01
4716,	0.01,	0.01
4734,	0.00,	0.00
4753,	0.00,	0.00
4771,	0.00,	0.00
4791,	0.01,	0.01
4809,	0.00,	0.00
4828,	0.00,	0.00
4847,	0.00,	0.00
4866,	0.01,	0.01
4884,	0.01,	0.01
4902,	0.01,	0.01
4922,	0.00,	0.00
4940,	0.01,	0.01
4959,	0.00,	0.00
4978,	0.00,	0.00
4997,	0.01,	0.01
5015,	0.01,	0.01
5033,	0.01,	0.01
5053,	0.01,	0.01
5071,	0.00,	0.00
5090,	0.00,	0.00
5109,	0.00,	0.00
5128,	0.01,	0.01
5146,	0.01,	0.01
5165,	0.00,	0.00
5184,	4.85,	4.85
5202,	4.85,	4.85
5221,	4.84,	4.84
5239,	0.00,	0.00
5259,	0.00,	0.00
5277,	4.85,	4.85
5296,	4.85,	4.85
5315,	0.00,	0.00
5334,	4.86,	4.86
5352,	4.86,	4.86
5370,	0.01,	0.01
5390,	4.85,	4.85
5408,	0.01,	0.01
5427,	0.00,	0.00
5446,	4.84,	4.84
5465,	0.00,	0.00
5483,	4.84,	4.84
5501,	0.01,	0.01
5521,	0.00,	0.00
5539,	4.85,	4.85
5558,	0.01,	0.01
5577,	4.85,	4.85
5596,	0.01,	0.01
5614,	0.00,	0.00
5633,	4.86,	4.86
5652,	0.00,	0.00
5670,	4.87,	4.87
5689,	0.00,	0.00
5708,	4.85,	4.85
5727,	0.00,	0.00
5745,	0.01,	0.01
5764,	4.84,	4.84
5783,	0.00,	0.00
5801,	4.84,	4.84
5820,	0.01,	0.01
5838,	4.85,	4.85
5858,	0.01,	0.01
5876,	0.00,	0.00
5895,	4.85,	4.85
5914,	0.01,	0.01
5933,	4.85,	4.85
5951,	0.00,	0.00
5969,	4.86,	4.86
5989,	0.00,	0.00
6007,	0.00,	0.00
6026,	4.85,	4.85
6045,	0.00,	0.00
6064,	4.84,	4.84
6082,	0.00,	0.00
6100,	4.85,	4.85
6120,	0.00,	0.00
6138,	4.84,	4.84
6157,	0.00,	0.00
6176,	0.00,	0.00
6195,	4.86,	4.86
6213,	0.00,	0.00
6232,	4.86,	4.86
6251,	0.00,	0.00
6269,	4.85,	4.85
6288,	0.01,	0.01
6307,	4.82,	4.82
6326,	4.85,	4.85
6344,	0.00,	0.00
6363,	4.84,	4.84
6382,	0.01,	0.01
6401,	4.84,	4.84
6419,	0.00,	0.00
6437,	4.85,	4.85
6457,	0.00,	0.00
6475,	4.82,	4.82
6494,	4.85,	4.85
6513,	0.01,	0.01
6532,	4.86,	4.86
6550,	0.01,	0.01
6568,	4.84,	4.84
6588,	0.00,	0.00
6606,	4.84,	4.84
6625,	0.00,	0.00
6644,	4.81,	4.81
6663,	4.84,	4.84
6681,	0.00,	0.00
6700,	4.84,	4.84
6719,	0.00,	0.00
6737,	4.85,	4.85
6756,	0.00,	0.00
6775,	4.85,	4.85
6794,	0.01,	0.01
6812,	4.85,	4.85
6831,	0.00,	0.00
6850,	0.00,	0.00
6868,	4.86,	4.86
6887,	0.00,	0.00
6906,	4.85,	4.85
6925,	0.00,	0.00
6943,	4.84,	4.84
6962,	0.01,	0.01
6981,	4.84,	4.84
7000,	0.00,	0.00
7018,	4.84,	4.84
7036,	0.00,	0.00
7056,	0.01,	0.01
7074,	4.85,	4.85
7093,	0.00,	0.00
7112,	4.86,	4.86
7131,	0.00,	0.00
7149,	4.85,	4.85
7168,	0.01,	0.01
7187,	4.85,	4.85
7205,	0.00,	0.00
7224,	4.83,	4.83
7243,	0.00,	0.00
7262,	0.00,	0.00
7280,	4.85,	4.85
7299,	0.00,	0.00
7318,	4.85,	4.85
7336,	0.01,	0.01
7355,	4.85,	4.85
7374,	0.00,	0.00
7393,	4.86,	4.86
7411,	0.00,	0.00
7430,	4.85,	4.85
7449,	0.00,	0.00
7468,	0.00,	0.00
7486,	4.85,	4.85
7505,	0.01,	0.01
7524,	4.84,	4.84
7542,	0.00,	0.00
7561,	4.84,	4.84
7580,	0.00,	0.00
7599,	4.85,	4.85
7617,	0.01,	0.01
7635,	4.69,	4.69
7655,	4.87,	4.87
7673,	0.00,	0.00
7692,	4.87,	4.87
7711,	0.00,	0.00
7730,	4.86,	4.86
7748,	0.01,	0.01
7767,	4.86,	4.86
7786,	0.01,	0.01
7804,	4.83,	4.83
7823,	0.00,	0.00
7842,	0.00,	0.00
7861,	4.86,	4.86
7879,	0.00,	0.00
7898,	4.87,	4.87
7917,	0.00,	0.00
7936,	4.86,	4.86
7954,	0.00,	0.00
7973,	4.87,	4.87
7992,	0.00,	0.00
8010,	0.00,	0.00
8029,	4.86,	4.86
8048,	0.00,	0.00
8067,	4.86,	4.86
8085,	0.01,	0.01
8104,	4.85,	4.85
8123,	0.00,	0.00
8141,	4.85,	4.85
8160,	0.00,	0.00
8179,	4.69,	4.69
8198,	4.87,	4.87
8216,	0.01,	0.01
8235,	4.86,	4.86
8254,	0.00,	0.00
8272,	4.86,	4.86
8291,	0.00,	0.00
8310,	4.87,	4.87
8329,	0.00,	0.00
8347,	4.84,	4.84
8366,	0.00,	0.00
8385,	0.01,	0.01
8403,	4.86,	4.86
8422,	0.00,	0.00
8441,	4.85,	4.85
8460,	0.00,	0.00
8478,	4.86,	4.86
8497,	0.01,	0.01
8516,	4.87,	4.87
8535,	0.00,	0.00
8553,	4.64,	4.64
8572,	4.87,	4.87
8591,	0.01,	0.01
8609,	4.86,	4.86
8628,	0.01,	0.01
8647,	4.85,	4.85
8666,	0.01,	0.01
8684,	4.85,	4.85
8704,	0.00,	0.00
8722,	4.83,	4.83
8740,	4.86,	4.86
8759,	0.01,	0.01
8778,	4.85,	4.85
8797,	0.01,	0.01
8815,	4.87,	4.87
8834,	0.00,	0.00
8853,	4.87,	4.87
8871,	0.00,	0.00
8890,	4.86,	4.86
8909,	0.00,	0.00
8928,	0.00,	0.00
8946,	4.86,	4.86
8965,	0.00,	0.00
8984,	4.85,	4.85
9003,	0.00,	0.00
9021,	4.84,	4.84
9040,	0.00,	0.00
9059,	4.85,	4.85
9077,	0.00,	0.00
9096,	0.00,	0.00
9115,	4.85,	4.85
9134,	0.01,	0.01
9152,	4.85,	4.85
9171,	0.00,	0.00
9190,	4.85,	4.85
9208,	0.00,	0.00
9227,	4.85,	4.85
9246,	0.00,	0.00
9265,	4.07,	4.07
9283,	4.84,	4.84
9303,	0.00,	0.00
9321,	4.84,	4.84
9339,	0.01,	0.01
9358,	4.85,	4.85
9377,	0.00,	0.00
9396,	4.86,	4.86
9414,	0.00,	0.00
9433,	4.79,	4.79
9452,	4.86,	4.86
9470,	0.01,	0.01
9489,	4.85,	4.85
9508,	0.01,	0.01
9527,	4.85,	4.85
9545,	0.01,	0.01
9564,	4.84,	4.84
9583,	0.00,	0.00
9602,	4.82,	4.82
9620,	4.84,	4.84
9639,	0.00,	0.00
9658,	4.85,	4.85
9676,	0.01,	0.01
9695,	4.86,	4.86
9714,	0.01,	0.01
9733,	4.85,	4.85
9751,	0.01,	0.01
9771,	4.84,	4.84
9789,	0.00,	0.00
9807,	0.00,	0.00
9826,	4.85,	4.85
9845,	0.00,	0.00
9864,	4.85,	4.85
9882,	0.00,	0.00
9902,	4.85,	4.85
9920,	0.00,	0.00
9938,	4.85,	4.85
9957,	0.00,	0.00
9976,	0.00,	0.00
9995,	4.85,	4.85
10013,	0.01,	0.01
10034,	4.85,	4.85
10053,	0.01,	0.01
10073,	4.86,	4.86
10092,	0.00,	0.00
10113,	4.86,	4.86
10132,	0.00,	0.00
10151,	4.86,	4.86
10172,	0.00,	0.00
10191,	4.85,	4.85
10211,	0.01,	0.01
10230,	4.84,	4.84
10251,	0.00,	0.00
10270,	0.00,	0.00
10290,	4.86,	4.86
10310,	0.01,	0.01
10330,	4.85,	4.85
10349,	0.00,	0.00
10370,	4.85,	4.85
10389,	0.00,	0.00
10408,	4.86,	4.86
10428,	0.01,	0.01
10448,	4.85,	4.85
10468,	0.01,	0.01
10487,	4.85,	4.85
10508,	0.00,	0.00
10527,	4.86,	4.86
10547,	0.00,	0.00
10567,	4.86,	4.86
10587,	0.01,	0.01
10606,	4.84,	4.84
10626,	0.00,	0.00
10646,	4.01,	4.01
10665,	4.86,	4.86
10685,	0.00,	0.00
10705,	4.85,	4.85
10725,	0.00,	0.00
10744,	4.85,	4.85
10764,	0.01,	0.01
10784,	4.86,	4.86
10804,	0.00,	0.00
10823,	4.86,	4.86
10844,	0.00,	0.00
10863,	4.85,	4.85
10883,	0.00,	0.00
10903,	4.85,	4.85
10923,	0.00,	0.00
10942,	4.85,	4.85
10961,	0.00,	0.00
10982,	4.85,	4.85
11001,	0.00,	0.00
11021,	4.85,	4.85
11041,	0.01,	0.01
11061,	4.71,	4.71
11080,	0.00,	0.00
11101,	0.01,	0.01
11120,	4.86,	4.86
11140,	0.01,	0.01
11159,	4.85,	4.85
11180,	0.01,	0.01
11199,	4.86,	4.86
11218,	0.01,	0.01
11239,	4.86,	4.86
11258,	0.00,	0.00
11278,	4.86,	4.86
11298,	0.01,	0.01
11318,	4.86,	4.86
11337,	0.00,	0.00
11357,	4.86,	4.86
11377,	0.01,	0.01
11397,	4.86,	4.86
11416,	0.00,	0.00
11437,	4.87,	4.87
11456,	0.00,	0.00
11475,	4.85,	4.85
11495,	0.00,	0.00
11515,	4.82,	4.82
11535,	0.01,	0.01
11554,	0.00,	0.00
11575,	4.85,	4.85
11594,	0.01,	0.01
11614,	4.85,	4.85
11634,	0.01,	0.01
11654,	4.85,	4.85
11673,	0.01,	0.01
11693,	4.87,	4.87
11713,	0.00,	0.00
11732,	4.86,	4.86
11752,	0.01,	0.01
11772,	4.85,	4.85
11792,	0.01,	0.01
11811,	4.86,	4.86
11832,	0.00,	0.00
11851,	4.86,	4.86
11871,	0.01,	0.01
11890,	4.86,	4.86
11911,	0.00,	0.00
11930,	4.83,	4.83
11950,	0.00,	0.00
11970,	0.01,	0.01
11990,	4.86,	4.86
12009,	0.00,	0.00
12028,	4.85,	4.85
12049,	0.00,	0.00
12068,	4.85,	4.85
12088,	0.00,	0.00
12108,	4.86,	4.86
12128,	0.00,	0.00
12147,	4.85,	4.85
12168,	0.01,	0.01
12187,	4.85,	4.85
12207,	0.01,	0.01
12226,	4.85,	4.85
12247,	0.00,	0.00
12266,	4.85,	4.85
12285,	0.00,	0.00
12306,	4.83,	4.83
12325,	0.00,	0.00
12345,	3.35,	3.35
12365,	4.84,	4.84
12385,	0.00,	0.00
12404,	4.84,	4.84
12424,	0.00,	0.00
12444,	4.84,	4.84
12464,	0.00,	0.00
12483,	4.84,	4.84
12504,	0.00,	0.00
12523,	4.85,	4.85
12542,	0.00,	0.00
12563,	4.84,	4.84
12582,	0.00,	0.00
12602,	4.85,	4.85
12621,	0.00,	0.00
12642,	4.85,	4.85
12661,	0.00,	0.00
12681,	4.84,	4.84
12701,	0.00,	0.00
12721,	4.76,	4.76
12740,	0.00,	0.00
12760,	0.00,	0.00
12780,	4.86,	4.86
12800,	0.00,	0.00
12819,	4.85,	4.85
12839,	0.00,	0.00
12859,	4.87,	4.87
12878,	0.00,	0.00
12899,	4.86,	4.86
12918,	0.01,	0.01
12938,	4.86,	4.86
12957,	0.00,	0.00
12978,	4.86,	4.86
12997,	0.01,	0.01
13017,	4.86,	4.86
13037,	0.01,	0.01
13057,	4.85,	4.85
13076,	0.00,	0.00
13096,	4.73,	4.73
13116,	0.01,	0.01
13135,	0.00,	0.00
13155,	4.87,	4.87
13175,	0.00,	0.00
13195,	4.86,	4.86
13214,	0.01,	0.01
13235,	4.87,	4.87
13254,	0.00,	0.00
13274,	4.87,	4.87
13293,	0.00,	0.00
13314,	4.87,	4.87
13333,	0.01,	0.01
13352,	4.87,	4.87
13373,	0.01,	0.01
13392,	4.87,	4.87
13412,	0.01,	0.01
13432,	4.86,	4.86
13452,	0.00,	0.00
13471,	3.47,	3.47
13491,	4.87,	4.87
13511,	0.01,	0.01
13531,	4.87,	4.87
13550,	0.00,	0.00
13571,	4.87,	4.87
13590,	0.00,	0.00
13609,	4.87,	4.87
13630,	0.01,	0.01
13649,	4.88,	4.88
13669,	0.01,	0.01
13688,	4.86,	4.86
13709,	0.01,	0.01
13728,	4.87,	4.87
13748,	0.01,	0.01
13768,	4.85,	4.85
13788,	0.00,	0.00
13807,	4.85,	4.85
13828,	0.00,	0.00
13847,	4.59,	4.59
13867,	4.85,	4.85
13886,	0.00,	0.00
13906,	4.85,	4.85
13926,	0.00,	0.00
13945,	4.84,	4.84
13966,	0.00,	0.00
13985,	4.84,	4.84
14005,	0.00,	0.00
14024,	4.84,	4.84
14045,	0.01,	0.01
14064,	4.84,	4.84
14084,	0.00,	0.00
14104,	4.84,	4.84
14124,	0.01,	0.01
14143,	4.84,	4.84
14163,	0.00,	0.00
14183,	4.75,	4.75
14202,	0.01,	0.01
14222,	0.01,	0.01
14242,	4.84,	4.84
14262,	0.00,	0.00
14281,	4.84,	4.84
14302,	0.01,	0.01
14321,	4.85,	4.85
14341,	0.01,	0.01
14361,	4.84,	4.84
14381,	0.00,	0.00
14400,	4.84,	4.84
14419,	0.00,	0.00
14440,	4.85,	4.85
14459,	0.00,	0.00
14479,	4.84,	4.84
14499,	0.00,	0.00
14519,	0.01,	0.01
14538,	4.84,	4.84
14558,	4.85,	4.85
14578,	4.85,	4.85
14598,	4.85,	4.85
14617,	0.00,	0.00
14638,	0.00,	0.00
14657,	0.00,	0.00
14676,	0.01,	0.01
14697,	0.01,	0.01
14716,	0.00,	0.00
14736,	0.00,	0.00
14755,	0.01,	0.01
14776,	0.00,	0.00
14795,	0.01,	0.01
14815,	0.01,	0.01
14835,	0.00,	0.00
14855,	0.01,	0.01
14874,	0.00,	0.00
14895,	0.01,	0.01
14914,	0.01,	0.01
14934,	0.00,	0.00
14953,	0.01,	0.01
14973,	0.01,	0.01
14993,	0.00,	0.00
15012,	0.00,	0.00
15033,	0.01,	0.01
15052,	0.01,	0.01
15072,	0.00,	0.00
15092,	0.00,	0.00
15112,	0.01,	0.01
15131,	0.01,	0.01
15151,	0.00,	0.00
15171,	0.01,	0.01
15191,	0.01,	0.01
15210,	0.00,	0.00
15230,	0.00,	0.00
15250,	0.00,	0.00
15269,	0.01,	0.01
15289,	0.01,	0.01
15309,	0.00,	0.00
15329,	0.00,	0.00
15348,	0.00,	0.00
15369,	0.00,	0.00
15388,	0.00,	0.00
15408,	0.01,	0.01
15428,	0.00,	0.00
15448,	0.00,	0.00
15467,	4.86,	4.86
15486,	4.85,	4.85
15507,	4.85,	4.85
15526,	4.85,	4.85
15546,	4.85,	4.85
15566,	4.85,	4.85
15586,	4.85,	4.85
15605,	4.85,	4.85
15626,	4.84,	4.84
15645,	4.84,	4.84
15665,	4.84,	4.84
15684,	4.84,	4.84
15705,	4.84,	4.84
15724,	4.84,	4.84
15744,	4.84,	4.84
15764,	4.84,	4.84
15783,	4.83,	4.83
15803,	4.84,	4.84
15822,	4.84,	4.84
15843,	4.84,	4.84
15862,	4.85,	4.85
15882,	4.84,	4.84
15902,	4.84,	4.84
15922,	4.84,	4.84
15941,	4.84,	4.84
15962,	4.84,	4.84
15981,	4.84,	4.84
16001,	4.84,	4.84
16020,	4.84,	4.84
16040,	4.83,	4.83
16060,	4.83,	4.83
16079,	4.84,	4.84
16100,	4.84,	4.84
16119,	4.85,	4.85
16139,	4.84,	4.84
16159,	4.84,	4.84
16179,	4.84,	4.84
16198,	4.85,	4.85
16218,	4.84,	4.84
16238,	4.85,	4.85
16258,	4.85,	4.85
